CLIENT,NAME,PRODUCT_TYPE,ACTION,ACTION,DATE_TRANSACTION,QTY,UNIT_PRICE,ISIN_CODE,STOCK_LIBELLE,CURRENCY,TOTAL_AMOUNT,ACTION_TYPE,'CHF_'||CURRENCY,RATE_EUR,RATE_USD
200341,ABB LTD N,SHARE,Buy,B,2015-09-16 10:32:53,1,18.23,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,18.23,Trading,CHF_CHF,0.913458,1.0274
200341,UPONOR ORD,SHARE,Sell,S,2015-09-24 13:24:03,90,13.62,FI0009002158,Helsinki,EUR,1225.8,Trading,CHF_EUR,1,1.123815
200341,CISCO SYSTEMS ORD,SHARE,Sell,S,2015-09-24 15:30:01,90,25.09,US17275R1023,NASDAQ New York,USD,2258.1,Trading,CHF_USD,0.88806,1
200341,28709198 DB C 10/15,DERIVATIVES,Buy,B,2015-10-08 17:24:58,1,13.81,DE000XM7TK26,Swiss DOTS,EUR,13.81,Trading,CHF_EUR,1,1.128665
200341,28709198 DB C 10/15,DERIVATIVES,Sell,S,2015-10-09 09:00:32,1,15.01,DE000XM7TK26,Swiss DOTS,EUR,15.01,Trading,CHF_EUR,1,1.127845
200341,IBI GROUP ORD,SHARE,Buy,B,2015-11-03 15:30:00,1,2.18,CA44925L1031,Toronto Stock Exchange,CAD,2.18,Trading,CHF_CAD,0.694179,0.761162
200341,GAMING REALMS ORD,SHARE,Sell,S,2015-11-05 13:14:24,270,0.2475,GB00BBHXD542,London SETS,GBP,66.825,Trading,CHF_GBP,1.404997,1.5282
200341,HSBC HOLDINGS ORD,SHARE,Sell,S,2015-11-05 13:14:56,20,5.181,GB0005405286,London SETS,GBP,103.62,Trading,CHF_GBP,1.405106,1.52806
200341,CS GROUP N,SHARE,Sell,S,2015-11-05 13:15:44,20,24.23,CH00121385301,SIX Swiss Exchange (SIX-Europe),CHF,484.6,Trading,CHF_CHF,0.922875,1.003975
200341,UBS GROUP N,SHARE,Sell,S,2015-11-05 13:16:36,27,19.29,CH02447675851,SIX Swiss Exchange (SIX-Europe),CHF,520.83,Trading,CHF_CHF,0.922892,1.003935
200341,ZURICH INSURANCE N,SHARE,Sell,S,2015-11-05 13:16:59,1,266.2,CH00110753941,SIX Swiss Exchange (SIX-Europe),CHF,266.2,Trading,CHF_CHF,0.922977,1.003849
200341,OSAKA GAS ORD,SHARE,Sell,S,2015-11-05 13:17:40,20,3.356,JP3180400008,Germany,EUR,67.12,Trading,CHF_EUR,1,1.087465
200341,RIGHT ON ORD,SHARE,Sell,S,2015-11-05 13:17:57,1,9.595,JP3965600004,Germany,EUR,9.595,Trading,CHF_EUR,1,1.087375
200341,DX3637 DB C 12/99,DERIVATIVES,Sell,S,2015-11-05 13:18:10,10,3.64,DE000DX36379,Germany,EUR,36.4,Trading,CHF_EUR,1,1.087185
200341,ABB LTD N,SHARE,Buy,B,2015-11-09 10:40:51,1,19.35,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.35,Trading,CHF_CHF,0.925381,0.996353
200341,ABB LTD N,SHARE,Sell,S,2015-11-09 11:23:22,1,19.32,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.32,Trading,CHF_CHF,0.924962,0.996393
200341,XM4GEN DB C 12-16,DERIVATIVES,Buy,B,2015-11-10 14:26:21,1,51.6,DE000XM4GEN0,Germany,EUR,51.6,Trading,CHF_EUR,1,1.069375
200341,ABBN C 0 CBK 28639298,DERIVATIVES,Buy,B,2015-11-19 14:07:35,2,18.935,DE000CN0ZE33,Swiss DOTS,CHF,37.87,Trading,CHF_CHF,0.917957,0.981373
200341,ABB LTD N,SHARE,Sell,S,2015-11-24 16:57:43,1,18.91,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,18.91,Trading,CHF_CHF,0.924167,0.983274
200341,STLN C 0.6 06/16 UBS 26753325,DERIVATIVES,Sell,S,2015-12-10 13:50:26,10,0.015,CH0267533252,Swiss DOTS,CHF,0.15,Trading,CHF_CHF,0.925625,1.013761
200341,CF3XZ1 CB C 12/15,DERIVATIVES,Sell,S,2015-12-16 09:49:25,1,1.4,DE000CF3XZ17,Germany,EUR,1.4,Trading,CHF_EUR,1,1.094445
200341,IBI GROUP - RIGHTS  2015-18.12.15,DERIVATIVES,Sell,S,2015-12-16 16:55:44,1,0.09,CA44925L1114,Toronto Stock Exchange,CAD,0.09,Trading,CHF_CAD,0.660377,0.716791
200341,DATA DEPOSIT BOX ORD,SHARE,Buy,B,2015-12-21 16:05:21,1,0.186,CA2376321048,Germany,EUR,0.186,Trading,CHF_EUR,1,1.09037
200341,TSLA C 230 03-16 CBK 31084399,DERIVATIVES,Buy,B,2016-02-23 15:27:48,3,0.05,DE000CN9XP58,Swiss DOTS,CHF,0.15,Trading,CHF_CHF,0.91434,1.00638
200341,BMW ORD,SHARE,Buy,B,2016-05-19 12:31:40,3,70.98,DE0005190003,Germany,EUR,212.94,Trading,CHF_EUR,1,1.1208
200341,BMW ORD,SHARE,Sell,S,2016-05-19 13:02:01,3,71.18,DE0005190003,Germany,EUR,213.54,Trading,CHF_EUR,1,1.120295
200341,ABB LTD N,SHARE,Buy,B,2016-05-31 10:13:58,1,20.71,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,20.71,Trading,CHF_CHF,0.906293,1.008654
200341,ABB LTD N,SHARE,Sell,S,2016-05-31 10:15:03,1,20.7,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,20.7,Trading,CHF_CHF,0.906314,1.008562
200341,ABB LTD N,SHARE,Sell,S,2016-05-31 10:18:47,1,20.73,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,20.73,Trading,CHF_CHF,0.906129,1.008323
200341,FAHAA UBS C,DERIVATIVES,Buy,B,2016-05-31 10:25:59,10,0.11,CH02683547994,SIX Swiss Exchange,CHF,1.1,Trading,CHF_CHF,0.906232,1.00814
200341,ABB LTD N,SHARE,Sell,S,2016-06-01 09:06:56,1,20.59,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,20.59,Trading,CHF_CHF,0.904228,1.006684
200341,FDAX JUN7 C 0 CBK 28871194,DERIVATIVES,Buy,B,2016-06-28 11:33:52,100,2.462,DE000CN11GD2,Swiss DOTS,CHF,246.2,Trading,CHF_CHF,0.922424,1.020746
200341,FDAX JUN7 C 0 CBK 28871194,DERIVATIVES,Sell,S,2016-06-28 11:35:07,100,2.442,DE000CN11GD2,Swiss DOTS,CHF,244.2,Trading,CHF_CHF,0.922462,1.020606
200341,UBS GROUP N,SHARE,Buy,B,2016-07-20 15:26:35,1,13.13,CH02447675851,SIX Swiss Exchange (SIX-Europe),CHF,13.13,Trading,CHF_CHF,0.918674,1.010361
200341,ABB LTD N,SHARE,Sell,S,2016-10-05 14:59:30,1,22.12,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,22.12,Trading,CHF_CHF,0.913112,1.02353
200341,UBS GROUP N,SHARE,Buy,B,2016-10-11 10:54:33,1,13.65,CH02447675851,SIX Swiss Exchange (SIX-Europe),CHF,13.65,Trading,CHF_CHF,0.912946,1.014692
200341,M4E ORD,SHARE,Buy,B,2016-10-21 14:43:44,59,2.409,DE000A0MSEQ3,Germany,EUR,142.131,Trading,CHF_EUR,1,1.08836
200341,M4E ORD,SHARE,Buy,B,2016-10-21 14:43:44,11,2.409,DE000A0MSEQ3,Germany,EUR,26.499,Trading,CHF_EUR,1,1.08836
200341,ABB LTD N,SHARE,Sell,S,2016-10-21 16:54:30,15,22.17,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,332.55,Trading,CHF_CHF,0.923804,1.004833
200341,APPLE ORD,SHARE,Buy,B,2016-10-26 15:30:02,1,114.17,US0378331005,NASDAQ New York,USD,114.17,Trading,CHF_USD,0.914415,1
200341,VWL5CB CBK C,DERIVATIVES,Buy,B,2016-10-27 11:14:17,2,8.96,DE000CN5Y4724,SIX Swiss Exchange,EUR,17.92,Trading,CHF_EUR,1,1.091485
200341,INGA C 6.13 CBK 31512050,DERIVATIVES,Buy,B,2016-11-23 08:51:28,1,7.443,DE000CD1WBK1,Swiss DOTS,CHF,7.443,Trading,CHF_CHF,0.930765,0.989432
200341,INGA C 6.13 CBK 31512050,DERIVATIVES,Sell,S,2016-11-23 08:51:53,1,7.376,DE000CD1WBK1,Swiss DOTS,CHF,7.376,Trading,CHF_CHF,0.930717,0.989374
200341,LOGN C 5.34 UBS 22166990,DERIVATIVES,Sell,S,2016-11-28 14:10:58,280,3.843,CH0221669903,Swiss DOTS,CHF,1076.04,Trading,CHF_CHF,0.9306,0.985275
200341,CC9GPH CB C 12/99,DERIVATIVES,Buy,B,2016-11-28 15:55:36,3,1.34,DE000CC9GPH4,Germany,EUR,4.02,Trading,CHF_EUR,1,1.05885
200341,Classic Global Equity Fund,FUNDS,Buy,B,2016-12-28 17:42:38,1,583.2,LI0008328218,Investment Funds,CHF,583.2,Trading,CHF_CHF,0.933327,0.970045
200341,SG42W0 SG C 01-17,DERIVATIVES,Buy,B,2017-01-06 11:39:42,1,49.3,DE000SG42W06,Germany,EUR,49.3,Trading,CHF_EUR,1,1.059505
200341,UBS GROUP N,SHARE,Buy,B,2017-01-10 15:17:51,2,16.63,CH02447675851,SIX Swiss Exchange (SIX-Europe),CHF,33.26,Trading,CHF_CHF,0.93135,0.984562
200341,RELIEF THERAPEUTICS N,SHARE,Buy,B,2017-04-04 10:10:40,1,0.01,CH01001911364,SIX Swiss Exchange,CHF,0.01,Trading,CHF_CHF,0.935952,0.997322
200341,CS GROUP N,SHARE,Buy,B,2017-04-07 09:56:16,5,14.51,CH00121385301,SIX Swiss Exchange (SIX-Europe),CHF,72.55,Trading,CHF_CHF,0.934177,0.993729
200341,SANDPIPER DIG PA ORD,SHARE,Buy,B,2017-04-24 13:43:26,500,0.28,CH00330509616,Bern,CHF,140,Trading,CHF_CHF,0.925729,1.004773
200341,CS GROUP N,SHARE,Sell,S,2017-04-24 14:42:30,5,15.12,CH00121385301,SIX Swiss Exchange (SIX-Europe),CHF,75.6,Trading,CHF_CHF,0.925407,1.005257
200341,UW2CAT UBS P 12/17,DERIVATIVES,Buy,B,2017-06-26 09:53:48,1,0.11,DE000UW2CAT9,Germany,EUR,0.11,Trading,CHF_EUR,1,1.12016
200341,UW2CAT UBS P 12/17,DERIVATIVES,Sell,S,2017-06-26 16:15:40,1,0.1,DE000UW2CAT9,Germany,EUR,0.1,Trading,CHF_EUR,1,1.120895
200341,LOGN C 5.34 UBS 22166990,DERIVATIVES,Sell,S,2017-06-30 11:02:26,20,5.822,CH0221669903,Swiss DOTS,CHF,116.44,Trading,CHF_CHF,0.915018,1.04284
200341,UW2CAT UBS P 12/17,DERIVATIVES,Buy,B,2017-07-03 14:53:11,2,0.12,DE000UW2CAT9,Germany,EUR,0.24,Trading,CHF_EUR,1,1.137235
200341,UW2CAT UBS P 12/17,DERIVATIVES,Buy,B,2017-07-03 15:12:04,1,0.11,DE000UW2CAT9,Germany,EUR,0.11,Trading,CHF_EUR,1,1.136105
200341,UW2CAT UBS P 12/17,DERIVATIVES,Buy,B,2017-07-03 15:30:52,1,0.11,DE000UW2CAT9,Germany,EUR,0.11,Trading,CHF_EUR,1,1.13644
200341,UW2CAT UBS P 12/17,DERIVATIVES,Sell,S,2017-07-04 14:31:36,1,0.1,DE000UW2CAT9,Germany,EUR,0.1,Trading,CHF_EUR,1,1.13448
200341,UW2CAT UBS P 12/17,DERIVATIVES,Buy,B,2017-07-06 15:08:58,1,0.12,DE000UW2CAT9,Germany,EUR,0.12,Trading,CHF_EUR,1,1.138345
200341,UW2CAT UBS P 12/17,DERIVATIVES,Sell,S,2017-07-06 15:17:53,1,0.11,DE000UW2CAT9,Germany,EUR,0.11,Trading,CHF_EUR,1,1.138775
200341,UW2CAT UBS P 12/17,DERIVATIVES,Sell,S,2017-07-12 13:27:32,3,0.09,DE000UW2CAT9,Germany,EUR,0.27,Trading,CHF_EUR,1,1.14568
200341,COMMERZBANK ORD,SHARE,Buy,B,2017-07-13 11:52:15,1,11.15,DE000CBK1001,Germany,EUR,11.15,Trading,CHF_EUR,1,1.138965
200341,,OTHER,Buy,crB,2017-07-17 16:51:59,1,5.4,,,EUR,5.4,Trading,CHF_EUR,1,1.147535
200341,SMI P 9257.49 CBK 38159101,DERIVATIVES,Buy,B,2017-09-19 11:35:34,1,1.862,DE000CV2M5T9,Swiss DOTS,CHF,1.862,Trading,CHF_CHF,0.86531,1.037365
200341,VWL5CB CBK C,DERIVATIVES,Sell,S,2017-09-28 09:47:13,2,10.65,DE000CN5Y4724,SIX Swiss Exchange,EUR,21.3,Trading,CHF_EUR,1,1.176305
200341,EVOLVA N,SHARE,Sell,S,2017-10-06 09:08:04,1,0.32,CH00212180674,SIX Swiss Exchange,CHF,0.32,Trading,CHF_CHF,0.872764,1.020835
200341,Luxembourg 2.25% 21.03.2022,BONDS,Buy,B,2017-10-25 12:20:45,1000,1.1106,XS0757376610,OTC Bonds,EUR,1110.6,Trading,CHF_EUR,1,1.177195
200341,EVOLVA ANR,DERIVATIVES,Sell,S,2017-11-06 17:56:16,9,0.066638,CH03857699524,SIX Swiss Exchange,CHF,0.599742,Trading,CHF_CHF,0.862887,1.001121
200341,VL4WMM VON C 01/18,DERIVATIVES,Buy,B,2017-12-05 08:04:25,12000,0.168,DE000VL4WMM5,Germany,EUR,2016,Trading,CHF_EUR,1,1.1872
200341,VL4WMM VON C 01/18,DERIVATIVES,Sell,S,2017-12-05 08:14:12,12000,0.158,DE000VL4WMM5,Germany,EUR,1896,Trading,CHF_EUR,1,1.187185
200341,,OTHER,Sell,crS,2017-12-21 08:38:29,1,8.42,,,EUR,8.42,Trading,CHF_EUR,1,1.18726
200341,,OTHER,Sell,crS,2017-12-21 08:39:17,1,42.9,,,EUR,42.9,Trading,CHF_EUR,1,1.187365
200341,DGELTQ LEON C 11-19,BONDS,Buy,B,2018-01-23 11:39:30,1000,1.0356,CH03447438254,SIX Swiss Exchange,CHF,1035.6,Trading,CHF_CHF,0.848846,1.039598
200341,PF01TQ LEONGUE C 03-19,BONDS,Buy,B,2018-03-19 15:31:42,1000,0.9689,CH03555228784,SIX Swiss Exchange,CHF,968.9,Trading,CHF_CHF,0.853811,1.051398
200341,SWISSQUOTE N,SHARE,Sell,S,2018-04-27 10:07:55,3,56.3,CH00106758634,SIX Swiss Exchange,CHF,168.9,Trading,CHF_CHF,0.83553,1.009637
200341,,OTHER,Cash_out,O,2018-05-03 11:35:19,1,25.4,,,CHF,25.4,Payment,CHF_CHF,0.836355,1.003371
200341,AXA ORD,SHARE,Sell,S,2018-08-20 15:00:19,1,21.52,FR0000120628,Germany,EUR,21.52,Trading,CHF_EUR,1,1.14241
200341,NVITA BNPPI C,DERIVATIVES,Sell,S,2018-11-01 16:28:35,10,20.65,CH01353597164,SIX Swiss Exchange,USD,206.5,Trading,CHF_USD,0.876758,1
200341,ADS C 180 09/19 CBK 44227113,DERIVATIVES,Buy,B,2018-11-01 16:39:42,50,0.402,DE000CJ4GEM2,Swiss DOTS,CHF,20.1,Trading,CHF_CHF,0.875615,0.998213
200341,,OTHER,Buy,crB,2018-11-02 08:51:48,1,5.56,,,EUR,5.56,Trading,CHF_EUR,1,1.14351
200341,,OTHER,Sell,crS,2018-11-02 08:52:56,1,5.55,,,EUR,5.55,Trading,CHF_EUR,1,1.143705
200341,APPLE ORD,SHARE,Buy,B,2019-01-22 15:30:00,1,156.59,US0378331005,NASDAQ New York,USD,156.59,Trading,CHF_USD,0.881329,1
200341,KKR AND CO ORD,SHARE,Sell,S,2019-01-22 15:42:23,5,22.92,US48251W1045,New York Stock Exchange (NYSE),USD,114.6,Trading,CHF_USD,0.88096,1
200341,DGELTQ LEON C 11-19,BONDS,Sell,S,2019-01-22 15:43:06,1000,1.0281,CH03447438254,SIX Swiss Exchange,CHF,1028.1,Trading,CHF_CHF,0.882577,1.001698
200341,APPLE ORD,SHARE,Sell,S,2019-01-22 15:44:44,2,155.56,US0378331005,NASDAQ New York,USD,311.12,Trading,CHF_USD,0.881042,1
200341,M4E ORD,SHARE,Sell,S,2019-01-22 15:46:02,70,3.08,DE000A0MSEQ3,Germany,EUR,215.6,Trading,CHF_EUR,1,1.135095
200341,Classic Global Equity Fund,FUNDS,Sell,S,2019-01-23 11:53:00,1,551.7,LI0008328218,Investment Funds,CHF,551.7,Trading,CHF_CHF,0.881573,1.001406
200341,Bitcoin,OTHER,Buy,crB,2019-02-28 10:48:20,1,7.65,EX0X00XBT000,Digital Asset Market,USD,7.65,Trading,CHF_USD,0.87777,1
200341,Bitcoin,OTHER,Sell,crS,2019-02-28 10:59:28,1,6.71,EX0X00XBT000,Digital Asset Market,EUR,6.71,Trading,CHF_EUR,1,1.139055
200341,Bitcoin,OTHER,Buy,crB,2019-03-06 14:50:43,1,6.8,EX0X00XBT000,Digital Asset Market,EUR,6.8,Trading,CHF_EUR,1,1.130285
200341,Bitcoin,OTHER,Buy,crB,2019-03-06 14:51:55,1,7.68,EX0X00XBT000,Digital Asset Market,USD,7.68,Trading,CHF_USD,0.884799,1
200341,Bitcoin,OTHER,Sell,crS,2019-03-06 14:53:55,1,13.6,EX0X00XBT000,Digital Asset Market,EUR,13.6,Trading,CHF_EUR,1,1.13028
200341,Bitcoin,OTHER,Buy,crB,2019-03-06 14:54:18,1,7.68,EX0X00XBT000,Digital Asset Market,USD,7.68,Trading,CHF_USD,0.884795,1
200341,Bitcoin,OTHER,Sell,crS,2019-03-06 23:52:30,1,7.7,EX0X00XBT000,Digital Asset Market,USD,7.7,Trading,CHF_USD,0.884283,1
200341,Ripple,OTHER,Buy,crB,2019-03-07 12:59:37,1,7.85,EX0X00XRP000,Digital Asset Market,USD,7.85,Trading,CHF_USD,0.884275,1
200341,Ripple,OTHER,Sell,crS,2019-03-07 13:01:01,1,7.83,EX0X00XRP000,Digital Asset Market,USD,7.83,Trading,CHF_USD,0.884267,1
200341,BMW ORD,SHARE,Buy,B,2019-03-12 10:57:32,1,73.33,DE0005190003,Germany,EUR,73.33,Trading,CHF_EUR,1,1.12757
200341,Bitcoin,OTHER,Buy,crB,2019-04-11 10:49:51,1,10.39,EX0X00XBT000,Digital Asset Market,USD,10.39,Trading,CHF_USD,0.886796,1
200341,Bitcoin,OTHER,Buy,crB,2019-04-11 10:51:07,1,9.23,EX0X00XBT000,Digital Asset Market,EUR,9.23,Trading,CHF_EUR,1,1.127765
200341,Bitcoin,OTHER,Sell,crS,2019-04-11 10:52:12,1,20.8,EX0X00XBT000,Digital Asset Market,USD,20.8,Trading,CHF_USD,0.88667,1
200341,Bitcoin,OTHER,Buy,crB,2019-04-12 13:22:45,1,10.17,EX0X00XBT000,Digital Asset Market,USD,10.17,Trading,CHF_USD,0.883486,1
200341,Bitcoin,OTHER,Sell,crS,2019-04-12 13:32:56,1,10.14,EX0X00XBT000,Digital Asset Market,USD,10.14,Trading,CHF_USD,0.883665,1
200341,Bitcoin,OTHER,Buy,crB,2019-04-30 09:14:10,1,10.3,EX0X00XBT000,Digital Asset Market,USD,10.3,Trading,CHF_USD,0.893883,1
200341,Bitcoin,OTHER,Sell,crS,2019-04-30 17:51:34,1,9.4,EX0X00XBT000,Digital Asset Market,EUR,9.4,Trading,CHF_EUR,1,1.12007
200341,UBS GROUP N,SHARE,Buy,B,2019-05-03 11:31:58,1,13.655,CH02447675851,SIX Swiss Exchange (SIX-Europe),CHF,13.655,Trading,CHF_CHF,0.878021,0.979374
200341,UBS GROUP N,SHARE,Sell,S,2019-05-03 11:33:25,1,13.65,CH02447675851,SIX Swiss Exchange (SIX-Europe),CHF,13.65,Trading,CHF_CHF,0.878017,0.979461
200341,Bitcoin,OTHER,Buy,crB,2019-05-08 16:15:37,1,5.21,EX0X00XBT000,Digital Asset Market,EUR,5.21,Trading,CHF_EUR,1,1.12014
200341,Bitcoin,OTHER,Sell,crS,2019-05-08 16:16:48,1,5.2,EX0X00XBT000,Digital Asset Market,EUR,5.2,Trading,CHF_EUR,1,1.11994
200341,Bitcoin,OTHER,Buy,crB,2019-05-13 16:27:54,1,14.88,EX0X00XBT000,Digital Asset Market,USD,14.88,Trading,CHF_USD,0.888514,1
200341,Bitcoin,OTHER,Sell,crS,2019-05-13 16:31:09,1,14.87,EX0X00XBT000,Digital Asset Market,USD,14.87,Trading,CHF_USD,0.888719,1
200341,CREDIT AGRICOLE ORD,SHARE,Buy,B,2019-05-17 13:08:47,1,11.21,FR0000045072,Euronext Paris,EUR,11.21,Trading,CHF_EUR,1,1.11688
200341,BMW PRF,SHARE,Buy,B,2019-05-17 13:19:01,1,57.1,DE0005190037,Germany,EUR,57.1,Trading,CHF_EUR,1,1.11669
200341,BMW PRF,SHARE,Sell,S,2019-05-17 13:39:08,1,57,DE0005190037,Germany,EUR,57,Trading,CHF_EUR,1,1.116385
200341,BMW PRF,SHARE,Buy,B,2019-05-17 13:48:39,1,56.95,DE0005190037,Germany,EUR,56.95,Trading,CHF_EUR,1,1.116215
200341,BMW PRF,SHARE,Sell,S,2019-05-17 14:25:16,1,56.9,DE0005190037,Germany,EUR,56.9,Trading,CHF_EUR,1,1.11737
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 14:29:11,1,19.345,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.345,Trading,CHF_CHF,0.885971,0.989835
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 14:30:21,1,19.335,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.335,Trading,CHF_CHF,0.886006,0.989903
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 14:31:42,1,19.34,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.34,Trading,CHF_CHF,0.886097,0.989741
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 14:32:35,1,19.335,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.335,Trading,CHF_CHF,0.886144,0.989796
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 14:37:51,1,19.38,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.38,Trading,CHF_CHF,0.885928,0.989683
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 14:38:12,1,19.365,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.365,Trading,CHF_CHF,0.885822,0.989796
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 14:47:30,1,19.37,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.37,Trading,CHF_CHF,0.885645,0.989746
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 14:48:13,1,19.36,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.36,Trading,CHF_CHF,0.885665,0.989751
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 14:48:31,2,19.35,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,38.7,Trading,CHF_CHF,0.885689,0.989796
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 15:34:41,1,19.34,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.34,Trading,CHF_CHF,0.885842,0.989815
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 15:35:05,1,19.34,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.34,Trading,CHF_CHF,0.885853,0.989727
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:03:19,1,19.38,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.38,Trading,CHF_CHF,0.885849,0.988607
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:04:38,1,19.38,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.38,Trading,CHF_CHF,0.88594,0.988572
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:06:24,1,19.39,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.39,Trading,CHF_CHF,0.88601,0.98886
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:10:59,1,19.39,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.39,Trading,CHF_CHF,0.88614,0.988832
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:12:43,1,19.405,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.405,Trading,CHF_CHF,0.886191,0.988856
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:12:56,1,19.395,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.395,Trading,CHF_CHF,0.886183,0.988861
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:13:22,1,19.405,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.405,Trading,CHF_CHF,0.886203,0.988856
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:13:57,1,19.405,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.405,Trading,CHF_CHF,0.88623,0.988876
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:14:23,1,19.41,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.41,Trading,CHF_CHF,0.886218,0.988924
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:18:42,1,19.38,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.38,Trading,CHF_CHF,0.886183,0.989027
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:19:32,1,19.39,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.39,Trading,CHF_CHF,0.886218,0.989067
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:19:44,1,19.385,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.385,Trading,CHF_CHF,0.886254,0.989159
200341,ABB LTD N,SHARE,Buy,B,2019-05-17 17:19:56,1,19.385,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.385,Trading,CHF_CHF,0.886195,0.989135
200341,ABB LTD N,SHARE,Sell,S,2019-05-17 17:30:50,1,19.38,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.38,Trading,CHF_CHF,0.886026,0.988821
200341,ABB LTD N,SHARE,Buy,B,2019-05-20 10:19:46,1,19.23,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.23,Trading,CHF_CHF,0.886336,0.989692
200341,ABB LTD N,SHARE,Sell,S,2019-05-20 10:20:21,1,19.23,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.23,Trading,CHF_CHF,0.886332,0.989614
200341,ABB LTD N,SHARE,Buy,B,2019-05-20 10:30:25,1,19.22,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.22,Trading,CHF_CHF,0.886544,0.989648
200341,ABB LTD N,SHARE,Sell,S,2019-05-20 10:36:47,1,19.18,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.18,Trading,CHF_CHF,0.886965,0.99004
200341,ABB LTD N,SHARE,Buy,B,2019-05-20 10:38:08,1,19.17,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.17,Trading,CHF_CHF,0.88702,0.99007
200341,ABB LTD N,SHARE,Sell,S,2019-05-20 10:38:37,1,19.17,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.17,Trading,CHF_CHF,0.887001,0.990051
200341,ABB LTD N,SHARE,Buy,B,2019-05-20 10:39:16,1,19.175,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.175,Trading,CHF_CHF,0.887064,0.990104
200341,ABB LTD N,SHARE,Sell,S,2019-05-20 10:40:12,1,19.145,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.145,Trading,CHF_CHF,0.887248,0.990354
200341,ABB LTD N,SHARE,Buy,B,2019-05-20 10:43:36,1,19.13,CH00122217161,SIX Swiss Exchange (SIX-Europe),CHF,19.13,Trading,CHF_CHF,0.887272,0.990241
